case_id,dice,hd95,gt_voxels,split,size_group
r028s023,0.8526610030145245,5.0990195135927845,42367,TRAIN,LARGE
r023s009,0.8970073214782783,6.3208658386866565,483482,TRAIN,LARGE
r029s010,0.48472075869336145,50.46483904049895,687,TRAIN,MEDIUM
r030s007,0.8107425188607732,3.605551275463989,12190,TRAIN,LARGE
r030s013,0.4331450094161959,33.26559295944411,734,TRAIN,MEDIUM
r030s021,0.9206889531332709,2.0,60598,TRAIN,LARGE
r030s023,0.820804801107948,5.477225575051661,17124,TRAIN,LARGE
r031s003,0.8188690736253988,5.873515838972459,36575,TRAIN,LARGE
r031s011,0.09649863888106637,48.47525093739207,39890,TRAIN,LARGE
r031s018,0.7811853474504077,4.58257569495584,9109,TRAIN,LARGE
r031s021,0.6440545808966862,26.26309067904889,2332,TRAIN,MEDIUM
r031s025,0.058969276511397425,31.51190159551808,31309,TRAIN,LARGE
r032s023,0.9307923771313942,97.86323510272614,512,TRAIN,MEDIUM
r031s026,0.8327168105219893,1.0,1077,TRAIN,MEDIUM
r031s037,0.7218593604207312,8.246211251235321,6081,TRAIN,LARGE
r031s028,0.7671652278658904,7.211102550927978,22656,TRAIN,LARGE
r032s025,0.9220485423243568,3.1430727401700396,38682,TRAIN,LARGE
r032s027,0.0,89.23818199067034,64,TRAIN,SMALL
r032s032,0.6163124641010913,30.7500564367994,30040,TRAIN,LARGE
r032s034,0.7491739457584977,8.545641094557531,14241,TRAIN,LARGE
r032s037,0.043219076005961254,78.3605030310473,2053,TRAIN,MEDIUM
r033s004,0.8032297266679025,5.385164807134504,21213,TRAIN,LARGE
r033s006,0.7835797086036371,29.478805945967352,10717,TRAIN,LARGE
r032s038,0.8680493367243376,6.0029289725932955,38768,TRAIN,LARGE
r032s050,0.6823197933787274,64.25151992365628,2143,TRAIN,MEDIUM
r032s045,0.06083092849617516,75.61999257030753,679,TRAIN,MEDIUM
r034s003,0.7580592350052091,7.694056140672225,31564,TRAIN,LARGE
r034s007,0.916445715880547,3.0,56456,TRAIN,LARGE
r032s053,0.8593829033889732,1.3258252147247767,1867,TRAIN,MEDIUM
r034s036,0.4682274247491639,2.0590169943749475,73,TRAIN,SMALL
r034s022,0.7981438515081206,3.605551275463989,222,TRAIN,SMALL
r034s048,0.4972972972972973,12.041594578792296,1105,TRAIN,MEDIUM
r034s037,0.6498338870431893,22.715633383201094,497,TRAIN,SMALL
r038s009,0.7637130801687764,4.47213595499958,18347,TRAIN,LARGE
r038s014,0.8770884600440357,4.58257569495584,98792,TRAIN,LARGE
r038s013,0.791463988702338,7.0,109180,TRAIN,LARGE
r038s025,0.8697451110503923,3.4641016151377544,23048,TRAIN,LARGE
r038s027,0.6161760503000857,14.45683229480096,4703,TRAIN,LARGE
r038s041,0.6430499325236168,11.238256613449684,1965,TRAIN,MEDIUM
r038s045,0.7207600462190268,3.4641016151377544,4795,TRAIN,LARGE
r038s050,0.7558746736292428,2.0,580,TRAIN,MEDIUM
r038s047,0.7376749192680302,5.385164807134504,11177,TRAIN,LARGE
r038s052,0.2881553115683851,14.45683229480096,22851,TRAIN,LARGE
r038s062,0.0,78.11529284170601,313,TRAIN,SMALL
r038s056,0.8974953057571732,4.358898943540674,142383,TRAIN,LARGE
r038s068,0.0,56.30408481008667,350,TRAIN,SMALL
r038s069,0.8316892725030827,1.7320508075688772,1799,TRAIN,MEDIUM
r038s076,0.48654810761513906,22.9128784747792,3199,TRAIN,LARGE
r038s086,0.3068109484404838,58.5900994643697,1238,TRAIN,MEDIUM
r039s002,0.2673837879369958,12.715841333571117,2183,TRAIN,MEDIUM
r039s003,0.0,39.91846900549709,670,TRAIN,MEDIUM
r039s005,0.821536475145255,9.945910847083086,177997,TRAIN,LARGE
r040s003,0.057638796872929644,33.12098891967319,13439,TRAIN,LARGE
r040s007,0.8377348734287908,8.0,225736,TRAIN,LARGE
r040s008,0.6708546001832221,8.596473072402402,6195,TRAIN,LARGE
r035s003,0.447479674796748,8.622616958623755,820,TRAIN,MEDIUM
r040s024,0.7624578398803032,4.123105625617661,23469,TRAIN,LARGE
r035s007,0.45369156062807925,11.450832745816541,19494,TRAIN,LARGE
r035s009,0.03240103927861837,49.62229094387073,243,TRAIN,SMALL
r035s013,0.0,29.128806477972333,2669,TRAIN,MEDIUM
r040s025,0.8654669204238927,9.848857801796104,175834,TRAIN,LARGE
r035s014,0.659120617510242,7.088660352326731,148531,TRAIN,LARGE
r040s036,0.6952592193362492,12.727922061357855,62198,TRAIN,LARGE
r040s037,0.9095242635141577,4.242640687119285,285297,TRAIN,LARGE
r040s045,0.8597545050927135,1.7320508075688772,2063,TRAIN,MEDIUM
r040s041,0.8572544954347913,5.196152422706632,71215,TRAIN,LARGE
r040s054,0.690550493072026,8.660254037844387,5136,TRAIN,LARGE
r040s048,0.6517298187808896,33.43127202343852,1636,TRAIN,MEDIUM
r040s059,0.7743587391849338,21.79449471770337,57097,TRAIN,LARGE
r040s062,0.8223125230882896,1.7320508075688772,1423,TRAIN,MEDIUM
r040s064,0.8352096912239121,2.23606797749979,8596,TRAIN,LARGE
r040s067,0.8725242951797072,4.681086513911099,153843,TRAIN,LARGE
r042s001,0.0,68.59008618928183,28,TRAIN,SMALL
r040s070,0.6348927514792899,5.477225575051661,7636,TRAIN,LARGE
r040s071,0.3612784471218206,39.83716857408418,48513,TRAIN,LARGE
r042s013,0.9141312316715543,1.4142135623730951,11294,TRAIN,LARGE
r040s083,0.7852161785216178,2.23606797749979,853,TRAIN,MEDIUM
r040s082,0.7981535879143936,2.449489742783178,2418,TRAIN,MEDIUM
r040s084,0.5201765447667087,24.690047108607917,2264,TRAIN,MEDIUM
r042s017,0.8366745358259428,6.0,43998,TRAIN,LARGE
r042s024,0.8935761690760091,2.4494936361438184,35703,TRAIN,LARGE
r042s023,0.8259001094533095,4.472161544785081,40626,TRAIN,LARGE
r047s005,0.4115942028985507,48.8157088592858,169,TRAIN,SMALL
r047s004,0.7937116564417178,40.28448833248113,1541,TRAIN,MEDIUM
r044s004,0.1745189117451891,28.614676425911178,1887,TRAIN,MEDIUM
r045s003,0.8640645043063955,1.9595917260927596,15013,TRAIN,LARGE
r046s011,0.8052221151318671,3.999999868869784,6579,TRAIN,LARGE
r046s002,0.8692876344086021,1.600000023841858,2812,TRAIN,MEDIUM
r046s008,0.6326618088298328,6.126612223729416,1453,TRAIN,MEDIUM
r047s008,0.8747120188449691,3.195309069941762,38216,TRAIN,LARGE
r046s013,0.9042344890330491,2.529822146983348,47035,TRAIN,LARGE
r047s016,0.11053024645257654,70.68061996883729,4898,TRAIN,LARGE
r047s012,0.8031319910514542,6.734983358497139,17064,TRAIN,LARGE
r047s036,0.7344461305007587,21.786875926798274,2841,TRAIN,MEDIUM
r047s031,0.8815057803198101,2.9732137847467937,56830,TRAIN,LARGE
r047s045,0.7980813296263481,4.887739812231088,17453,TRAIN,LARGE
r047s038,0.8754277988254018,2.416609238128571,37699,TRAIN,LARGE
r047s049,0.875497690046199,2.9732137847467937,28520,TRAIN,LARGE
r048s001,0.8610735810707614,4.358898943540674,43192,TRAIN,LARGE
r048s008,0.7236849180034053,7.0,21351,TRAIN,LARGE
r048s019,0.740284526667057,6.48074069840786,32094,TRAIN,LARGE
r049s005,0.0,90.3561692529202,286,TRAIN,SMALL
r049s008,0.668769716088328,50.186134237491856,350,TRAIN,SMALL
